Id,PostId,VoteTypeId,CreationDate
189803049,56843734,2,2019-07-02T00:00:00.000
189806523,16958448,2,2019-07-03T00:00:00.000
189807498,1112350,2,2019-07-03T00:00:00.000
189807545,10972804,2,2019-07-03T00:00:00.000
189807552,32025948,2,2019-07-03T00:00:00.000
189812727,5065874,2,2019-07-03T00:00:00.000
189812729,5064733,2,2019-07-03T00:00:00.000
189815035,13708240,2,2019-07-03T00:00:00.000
189815036,13694271,2,2019-07-03T00:00:00.000
189822958,38969056,2,2019-07-03T00:00:00.000
189822966,13465098,2,2019-07-03T00:00:00.000
189828595,44121947,2,2019-07-03T00:00:00.000
189828626,44122644,2,2019-07-03T00:00:00.000
189828892,49946351,2,2019-07-03T00:00:00.000
189831006,50355269,2,2019-07-03T00:00:00.000
189834489,55629087,3,2019-07-03T00:00:00.000
189837117,5251506,2,2019-07-03T00:00:00.000
189837119,1382107,2,2019-07-03T00:00:00.000
189843077,56870580,1,2019-07-03T00:00:00.000
189843447,16958448,2,2019-07-03T00:00:00.000
189844774,3369624,2,2019-07-03T00:00:00.000
189844778,3369593,2,2019-07-03T00:00:00.000
189846724,37097425,2,2019-07-03T00:00:00.000
189846729,37095802,2,2019-07-03T00:00:00.000
189855403,3839779,2,2019-07-03T00:00:00.000
189863782,37776823,2,2019-07-03T00:00:00.000
189873408,49946351,2,2019-07-03T00:00:00.000
189896099,32750746,2,2019-07-04T00:00:00.000
189911783,8263493,2,2019-07-04T00:00:00.000
189911784,50273929,2,2019-07-04T00:00:00.000
189914302,35687353,2,2019-07-04T00:00:00.000
189914307,49137473,2,2019-07-04T00:00:00.000
189914808,13405667,2,2019-07-04T00:00:00.000
189914810,13405572,2,2019-07-04T00:00:00.000
189923023,10705897,2,2019-07-04T00:00:00.000
189923527,56889879,2,2019-07-04T00:00:00.000
189923533,56889879,1,2019-07-04T00:00:00.000
189925022,56889879,2,2019-07-04T00:00:00.000
189932863,18678618,2,2019-07-04T00:00:00.000
189946260,3915075,2,2019-07-05T00:00:00.000
189946263,3915040,2,2019-07-05T00:00:00.000
189947139,3915040,2,2019-07-05T00:00:00.000
189947142,3915075,2,2019-07-05T00:00:00.000
189947144,3915776,2,2019-07-05T00:00:00.000
189947146,3915420,2,2019-07-05T00:00:00.000
189947147,21188136,2,2019-07-05T00:00:00.000
189947148,15117949,2,2019-07-05T00:00:00.000
189947149,23002317,2,2019-07-05T00:00:00.000
189947151,7743320,2,2019-07-05T00:00:00.000
189947153,3915986,2,2019-07-05T00:00:00.000
189949288,56896635,2,2019-07-05T00:00:00.000
189949291,56896635,2,2019-07-05T00:00:00.000
189949425,56896635,2,2019-07-05T00:00:00.000
189949586,56896635,2,2019-07-05T00:00:00.000
189949592,56896563,2,2019-07-05T00:00:00.000
189950060,56896563,2,2019-07-05T00:00:00.000
189950968,56896635,2,2019-07-05T00:00:00.000
189951122,56896563,2,2019-07-05T00:00:00.000
189952004,56896563,2,2019-07-05T00:00:00.000
189952005,56896635,2,2019-07-05T00:00:00.000
189952332,56896635,2,2019-07-05T00:00:00.000
189953640,56896563,2,2019-07-05T00:00:00.000
189953642,56896635,2,2019-07-05T00:00:00.000
189954687,56896563,2,2019-07-05T00:00:00.000
189954857,7256177,2,2019-07-05T00:00:00.000
189954860,7256142,2,2019-07-05T00:00:00.000
189954911,45513456,2,2019-07-05T00:00:00.000
189954925,45513455,2,2019-07-05T00:00:00.000
189964133,2273730,2,2019-07-05T00:00:00.000
189964150,2274390,2,2019-07-05T00:00:00.000
189964161,2273774,2,2019-07-05T00:00:00.000
189964440,5324782,2,2019-07-05T00:00:00.000
189964442,5324647,2,2019-07-05T00:00:00.000
189966487,4844774,2,2019-07-05T00:00:00.000
189968400,16958448,2,2019-07-05T00:00:00.000
189968404,19712083,2,2019-07-05T00:00:00.000
189968539,56896563,2,2019-07-05T00:00:00.000
189968552,56896635,2,2019-07-05T00:00:00.000
189971814,54978470,2,2019-07-05T00:00:00.000
189975682,35331072,2,2019-07-05T00:00:00.000
189975686,35330872,2,2019-07-05T00:00:00.000
189987013,56904147,1,2019-07-05T00:00:00.000
189998823,56897444,1,2019-07-05T00:00:00.000
190001128,5065874,2,2019-07-05T00:00:00.000
190001961,15148659,2,2019-07-05T00:00:00.000
190001964,15148703,2,2019-07-05T00:00:00.000
190005882,42844173,2,2019-07-06T00:00:00.000
190029304,56896563,2,2019-07-06T00:00:00.000
190029329,56896635,2,2019-07-06T00:00:00.000
190033921,21816347,2,2019-07-06T00:00:00.000
190037179,51637523,2,2019-07-07T00:00:00.000
190037182,51635205,2,2019-07-07T00:00:00.000
190041328,1646819,2,2019-07-07T00:00:00.000
190042890,25100014,2,2019-07-07T00:00:00.000
190042894,13866117,2,2019-07-07T00:00:00.000
190043962,44727158,2,2019-07-07T00:00:00.000
190047510,44727158,2,2019-07-07T00:00:00.000
190050128,56921212,2,2019-07-07T00:00:00.000
190051336,27711529,2,2019-07-07T00:00:00.000
190055813,46570998,2,2019-07-07T00:00:00.000
190057355,3676404,3,2019-07-07T00:00:00.000
190060728,43238762,2,2019-07-07T00:00:00.000
190060730,43228951,2,2019-07-07T00:00:00.000
190062712,56924367,2,2019-07-07T00:00:00.000
190063987,56924367,1,2019-07-07T00:00:00.000
190065239,56910426,2,2019-07-07T00:00:00.000
190071974,56068580,2,2019-07-08T00:00:00.000
190074368,41104927,2,2019-07-08T00:00:00.000
190075911,4844637,2,2019-07-08T00:00:00.000
190080237,26661930,2,2019-07-08T00:00:00.000
190085213,55493734,2,2019-07-08T00:00:00.000
190085222,54978470,2,2019-07-08T00:00:00.000
190085298,35687353,2,2019-07-08T00:00:00.000
190086264,56930546,2,2019-07-08T00:00:00.000
190086927,56930546,16,2019-07-08T00:00:00.000
190087770,49545835,2,2019-07-08T00:00:00.000
190087776,54331342,2,2019-07-08T00:00:00.000
190092407,56932154,1,2019-07-08T00:00:00.000
190097083,54264440,2,2019-07-08T00:00:00.000
190097633,1112350,2,2019-07-08T00:00:00.000
190106466,38076574,2,2019-07-08T00:00:00.000
190109920,54331342,1,2019-07-08T00:00:00.000
190109925,54331342,2,2019-07-08T00:00:00.000
190109926,3451099,2,2019-07-08T00:00:00.000
190111382,3915420,2,2019-07-08T00:00:00.000
190111387,3915040,2,2019-07-08T00:00:00.000
190112772,56936542,2,2019-07-08T00:00:00.000
190112799,26176464,2,2019-07-08T00:00:00.000
190119366,47420619,2,2019-07-08T00:00:00.000
190119368,47419908,2,2019-07-08T00:00:00.000
190127983,7198529,2,2019-07-08T00:00:00.000
190132428,23612187,2,2019-07-08T00:00:00.000
190132673,1323865,2,2019-07-08T00:00:00.000
190132676,1323883,2,2019-07-08T00:00:00.000
190138180,13405667,2,2019-07-08T00:00:00.000
190138184,13405572,2,2019-07-08T00:00:00.000
190142833,51542622,2,2019-07-09T00:00:00.000
190142874,3915075,2,2019-07-09T00:00:00.000
190146770,13405572,2,2019-07-09T00:00:00.000
190146771,13405667,2,2019-07-09T00:00:00.000
190161366,5065874,2,2019-07-09T00:00:00.000
190161368,5064733,2,2019-07-09T00:00:00.000
190165910,45513456,2,2019-07-09T00:00:00.000
190169708,30810205,2,2019-07-09T00:00:00.000
190174209,55096830,2,2019-07-09T00:00:00.000
190175177,56950230,2,2019-07-09T00:00:00.000
190185323,28430886,2,2019-07-09T00:00:00.000
190185327,20864872,2,2019-07-09T00:00:00.000
190187641,46115028,2,2019-07-09T00:00:00.000
190187643,46114214,2,2019-07-09T00:00:00.000
190187750,43416878,2,2019-07-09T00:00:00.000
190190348,29314286,2,2019-07-09T00:00:00.000
190201863,56957730,3,2019-07-09T00:00:00.000
190210369,50434416,2,2019-07-09T00:00:00.000
190219334,45513456,2,2019-07-10T00:00:00.000
190230013,46115028,2,2019-07-10T00:00:00.000
190230017,46114214,2,2019-07-10T00:00:00.000
190244087,56968175,3,2019-07-10T00:00:00.000
190254754,1646819,2,2019-07-10T00:00:00.000
190261914,46115028,2,2019-07-10T00:00:00.000
190261916,46114214,2,2019-07-10T00:00:00.000
190263248,31342853,2,2019-07-10T00:00:00.000
190264918,15252213,2,2019-07-10T00:00:00.000
190265009,15252797,2,2019-07-10T00:00:00.000
190266763,56973310,3,2019-07-10T00:00:00.000
190267352,56974241,2,2019-07-10T00:00:00.000
190270290,56827414,1,2019-07-10T00:00:00.000
190270680,56975169,1,2019-07-10T00:00:00.000
190270682,56975169,2,2019-07-10T00:00:00.000
190273734,26359192,2,2019-07-10T00:00:00.000
190278508,54626265,2,2019-07-10T00:00:00.000
190279520,43040834,3,2019-07-10T00:00:00.000
190279546,6034975,2,2019-07-10T00:00:00.000
190281172,10319652,2,2019-07-10T00:00:00.000
190284368,48385800,2,2019-07-10T00:00:00.000
190284374,48385268,2,2019-07-10T00:00:00.000
190287182,56970457,2,2019-07-10T00:00:00.000
190287344,3042717,2,2019-07-10T00:00:00.000
190292600,50873789,2,2019-07-11T00:00:00.000
190294727,56975169,2,2019-07-11T00:00:00.000
190309835,12502646,2,2019-07-11T00:00:00.000
190309928,12502681,2,2019-07-11T00:00:00.000
190311838,17322482,2,2019-07-11T00:00:00.000
190318747,56979256,2,2019-07-11T00:00:00.000
190318750,56979256,1,2019-07-11T00:00:00.000
190320748,45460144,2,2019-07-11T00:00:00.000
190321697,32697733,2,2019-07-11T00:00:00.000
190321700,32696475,2,2019-07-11T00:00:00.000
190331986,25633838,2,2019-07-11T00:00:00.000
190336405,13405667,2,2019-07-11T00:00:00.000
190336406,13405572,2,2019-07-11T00:00:00.000
190336613,13405671,2,2019-07-11T00:00:00.000
190339045,56904147,2,2019-07-11T00:00:00.000
190339747,10040119,2,2019-07-11T00:00:00.000
190349281,8671370,2,2019-07-11T00:00:00.000
190349308,8671276,2,2019-07-11T00:00:00.000
190349420,8671409,2,2019-07-11T00:00:00.000
190353859,5094115,2,2019-07-11T00:00:00.000
190353886,5094208,2,2019-07-11T00:00:00.000
190353887,5094003,2,2019-07-11T00:00:00.000
190356951,8264216,2,2019-07-11T00:00:00.000
190356952,8263493,2,2019-07-11T00:00:00.000
190360831,2284709,2,2019-07-11T00:00:00.000
190366941,36011535,2,2019-07-12T00:00:00.000
190374782,41738421,2,2019-07-12T00:00:00.000
190374786,44727158,2,2019-07-12T00:00:00.000
190377920,53129881,2,2019-07-12T00:00:00.000
190377927,53112340,2,2019-07-12T00:00:00.000
190399713,57006800,16,2019-07-12T00:00:00.000
190405911,45513456,2,2019-07-12T00:00:00.000
190407994,16483294,2,2019-07-12T00:00:00.000
190421808,3915075,2,2019-07-12T00:00:00.000
190429194,13405667,2,2019-07-12T00:00:00.000
190431523,18594128,2,2019-07-13T00:00:00.000
190431525,24070673,2,2019-07-13T00:00:00.000
190437693,3051328,2,2019-07-13T00:00:00.000
190442218,56950230,1,2019-07-13T00:00:00.000
190446547,57018790,1,2019-07-13T00:00:00.000
190450946,57019576,2,2019-07-13T00:00:00.000
190452008,9541565,2,2019-07-13T00:00:00.000
190456480,57021542,3,2019-07-13T00:00:00.000
190456560,57021542,3,2019-07-13T00:00:00.000
190456887,44727158,2,2019-07-13T00:00:00.000
190456890,41738421,2,2019-07-13T00:00:00.000
190460968,57015805,2,2019-07-13T00:00:00.000
190463300,57021542,3,2019-07-14T00:00:00.000
190467327,43562467,2,2019-07-14T00:00:00.000
190467414,57021542,2,2019-07-14T00:00:00.000
190467453,57024652,2,2019-07-14T00:00:00.000
190468332,48213129,2,2019-07-14T00:00:00.000
190473491,6547140,2,2019-07-14T00:00:00.000
190473498,6547832,2,2019-07-14T00:00:00.000
190478752,57006800,16,2019-07-14T00:00:00.000
190478917,57019669,2,2019-07-14T00:00:00.000
190484416,1112343,2,2019-07-14T00:00:00.000
190491039,5707947,2,2019-07-14T00:00:00.000
190491724,46115303,2,2019-07-14T00:00:00.000
190503706,57019669,2,2019-07-15T00:00:00.000
190511323,42562211,3,2019-07-15T00:00:00.000
190514552,23511115,2,2019-07-15T00:00:00.000
190514554,23509604,2,2019-07-15T00:00:00.000
190515367,57015805,2,2019-07-15T00:00:00.000
190521513,1112350,2,2019-07-15T00:00:00.000
190534419,57015805,1,2019-07-15T00:00:00.000
190534994,57041380,2,2019-07-15T00:00:00.000
190535139,57041380,2,2019-07-15T00:00:00.000
190541041,57041380,2,2019-07-15T00:00:00.000
190552584,37225579,2,2019-07-15T00:00:00.000
190554383,43595019,2,2019-07-15T00:00:00.000
190554416,24151903,2,2019-07-15T00:00:00.000
190574350,30703215,2,2019-07-16T00:00:00.000
190576157,44727158,2,2019-07-16T00:00:00.000
190579859,13405671,2,2019-07-16T00:00:00.000
190596800,3915075,2,2019-07-16T00:00:00.000
190600272,1112350,2,2019-07-16T00:00:00.000
190600436,32750746,2,2019-07-16T00:00:00.000
190600447,1382107,2,2019-07-16T00:00:00.000
190601577,49552970,2,2019-07-16T00:00:00.000
190601581,15420314,2,2019-07-16T00:00:00.000
190606674,57058446,16,2019-07-16T00:00:00.000
190608731,1112350,2,2019-07-16T00:00:00.000
190608741,1112343,2,2019-07-16T00:00:00.000
190609873,2997077,2,2019-07-16T00:00:00.000
190610728,44727158,2,2019-07-16T00:00:00.000
190611078,20714945,2,2019-07-16T00:00:00.000
190612018,34522891,2,2019-07-16T00:00:00.000
190612037,34524168,2,2019-07-16T00:00:00.000
190612482,13405667,2,2019-07-16T00:00:00.000
190632000,11421344,2,2019-07-16T00:00:00.000
190632003,1303182,2,2019-07-16T00:00:00.000
190636644,54538312,2,2019-07-16T00:00:00.000
190638289,54537785,2,2019-07-16T00:00:00.000
190639632,36838192,2,2019-07-16T00:00:00.000
190644432,48166134,2,2019-07-17T00:00:00.000
190656017,56655871,2,2019-07-17T00:00:00.000
190656019,56645639,2,2019-07-17T00:00:00.000
190660189,24150559,16,2019-07-17T00:00:00.000
190664184,41682857,2,2019-07-17T00:00:00.000
190665640,1270138,2,2019-07-17T00:00:00.000
190676665,41941056,2,2019-07-17T00:00:00.000
190684702,1112350,2,2019-07-17T00:00:00.000
190687918,13405667,2,2019-07-17T00:00:00.000
190687922,13405572,2,2019-07-17T00:00:00.000
190688346,53304760,2,2019-07-17T00:00:00.000
190688959,56429860,2,2019-07-17T00:00:00.000
190695902,56551174,2,2019-07-17T00:00:00.000
190696497,19712083,2,2019-07-17T00:00:00.000
190699943,5689042,2,2019-07-17T00:00:00.000
190699946,5689003,2,2019-07-17T00:00:00.000
190702714,56582439,2,2019-07-17T00:00:00.000
190706766,32750746,2,2019-07-17T00:00:00.000
190709983,3452385,2,2019-07-17T00:00:00.000
190712891,10980951,2,2019-07-17T00:00:00.000
190713130,32575720,2,2019-07-17T00:00:00.000
190727847,32970251,2,2019-07-18T00:00:00.000
190738626,57066828,2,2019-07-18T00:00:00.000
190738846,15148659,2,2019-07-18T00:00:00.000
190739668,43088996,2,2019-07-18T00:00:00.000
190739680,43088415,2,2019-07-18T00:00:00.000
190747475,57093608,3,2019-07-18T00:00:00.000
190747766,57093673,2,2019-07-18T00:00:00.000
190747872,57093710,2,2019-07-18T00:00:00.000
190749378,56551174,2,2019-07-18T00:00:00.000
190749460,29314286,2,2019-07-18T00:00:00.000
190749936,57093608,16,2019-07-18T00:00:00.000
190759521,2290410,2,2019-07-18T00:00:00.000
190759638,54978470,2,2019-07-18T00:00:00.000
190761465,23276491,2,2019-07-18T00:00:00.000
190763559,2194047,2,2019-07-18T00:00:00.000
190766011,34249821,2,2019-07-18T00:00:00.000
190769539,37360079,2,2019-07-18T00:00:00.000
190782746,57015805,2,2019-07-18T00:00:00.000
190803479,56507576,2,2019-07-19T00:00:00.000
190803863,51013414,2,2019-07-19T00:00:00.000
190803903,48819552,2,2019-07-19T00:00:00.000
190805793,3915420,2,2019-07-19T00:00:00.000
190818321,15148703,2,2019-07-19T00:00:00.000
190823758,4844774,2,2019-07-19T00:00:00.000
190824150,7198529,2,2019-07-19T00:00:00.000
190826077,23612187,2,2019-07-19T00:00:00.000
190827179,207457,2,2019-07-19T00:00:00.000
190827182,207038,2,2019-07-19T00:00:00.000
190830352,1615156,2,2019-07-19T00:00:00.000
190830355,1615074,2,2019-07-19T00:00:00.000
190832549,23202485,2,2019-07-19T00:00:00.000
190832550,23202333,2,2019-07-19T00:00:00.000
190832735,4844637,2,2019-07-19T00:00:00.000
190833858,15939273,2,2019-07-19T00:00:00.000
190836079,3839855,2,2019-07-19T00:00:00.000
190847624,22414380,2,2019-07-19T00:00:00.000
190847800,4844637,2,2019-07-19T00:00:00.000
190852332,57118734,1,2019-07-19T00:00:00.000
190855586,30810205,2,2019-07-19T00:00:00.000
190856985,33480096,2,2019-07-19T00:00:00.000
190872518,27063509,2,2019-07-20T00:00:00.000
190886395,7750277,2,2019-07-20T00:00:00.000
190886402,7750335,2,2019-07-20T00:00:00.000
190898217,56837338,1,2019-07-21T00:00:00.000
190900156,3369743,2,2019-07-21T00:00:00.000
190907623,10972804,2,2019-07-21T00:00:00.000
190910702,1112350,2,2019-07-21T00:00:00.000
190913427,53163102,2,2019-07-21T00:00:00.000
190917391,7198529,2,2019-07-21T00:00:00.000
190922458,54978470,2,2019-07-21T00:00:00.000
190923801,57121034,1,2019-07-21T00:00:00.000
190927194,3839855,2,2019-07-22T00:00:00.000
190927195,3839779,2,2019-07-22T00:00:00.000
190948964,53304760,2,2019-07-22T00:00:00.000
190951471,55169611,2,2019-07-22T00:00:00.000
190951472,29979564,2,2019-07-22T00:00:00.000
190954151,10705897,2,2019-07-22T00:00:00.000
190960646,26661771,2,2019-07-22T00:00:00.000
190962568,53816674,2,2019-07-22T00:00:00.000
190968712,57148588,2,2019-07-22T00:00:00.000
190970594,16027891,2,2019-07-22T00:00:00.000
190970598,16027840,2,2019-07-22T00:00:00.000
190970710,57148588,1,2019-07-22T00:00:00.000
190971011,54688095,2,2019-07-22T00:00:00.000
190971015,20806227,2,2019-07-22T00:00:00.000
190974393,13405667,2,2019-07-22T00:00:00.000
190974394,13405572,2,2019-07-22T00:00:00.000
190978234,56245008,2,2019-07-22T00:00:00.000
190981557,5132152,2,2019-07-22T00:00:00.000
190985858,57152568,16,2019-07-22T00:00:00.000
190991772,18097680,2,2019-07-22T00:00:00.000
190991773,18098091,2,2019-07-22T00:00:00.000
190996212,10781880,2,2019-07-23T00:00:00.000
190996214,15880489,2,2019-07-23T00:00:00.000
190996218,38459639,2,2019-07-23T00:00:00.000
190999029,42090749,2,2019-07-23T00:00:00.000
190999241,28288161,2,2019-07-23T00:00:00.000
191002717,18088215,2,2019-07-23T00:00:00.000
191002886,57156863,2,2019-07-23T00:00:00.000
191003792,57156863,3,2019-07-23T00:00:00.000
191008190,30810205,2,2019-07-23T00:00:00.000
191012284,7198529,2,2019-07-23T00:00:00.000
191013352,57158201,2,2019-07-23T00:00:00.000
191019581,44727158,2,2019-07-23T00:00:00.000
191029895,32329434,2,2019-07-23T00:00:00.000
191035857,5064733,2,2019-07-23T00:00:00.000
191036073,5065874,2,2019-07-23T00:00:00.000
191041536,3915075,2,2019-07-23T00:00:00.000
191041538,3915040,2,2019-07-23T00:00:00.000
191050245,4844774,2,2019-07-23T00:00:00.000
191054455,38758156,2,2019-07-23T00:00:00.000
191054687,38758257,2,2019-07-23T00:00:00.000
191059102,57170515,1,2019-07-23T00:00:00.000
191059760,35851829,2,2019-07-23T00:00:00.000
191062774,9867885,2,2019-07-23T00:00:00.000
191071070,24691050,2,2019-07-23T00:00:00.000
191074357,35687353,2,2019-07-24T00:00:00.000
191074358,36933127,2,2019-07-24T00:00:00.000
191080467,1112350,2,2019-07-24T00:00:00.000
191080754,13405667,2,2019-07-24T00:00:00.000
191080762,13405671,2,2019-07-24T00:00:00.000
191080769,13405572,2,2019-07-24T00:00:00.000
191083856,57126534,1,2019-07-24T00:00:00.000
191084297,56826346,2,2019-07-24T00:00:00.000
191087374,3369593,2,2019-07-24T00:00:00.000
191087379,3369624,2,2019-07-24T00:00:00.000
191089733,7198197,2,2019-07-24T00:00:00.000
191089750,531549,2,2019-07-24T00:00:00.000
191103746,3369593,2,2019-07-24T00:00:00.000
191103749,3369624,2,2019-07-24T00:00:00.000
191105922,3915420,2,2019-07-24T00:00:00.000
191125799,6442142,2,2019-07-24T00:00:00.000
191130350,31342853,2,2019-07-24T00:00:00.000
191131619,36933127,2,2019-07-24T00:00:00.000
191134664,31137458,2,2019-07-24T00:00:00.000
191140687,3915075,2,2019-07-24T00:00:00.000
191150572,37293991,2,2019-07-25T00:00:00.000
191150796,56687774,2,2019-07-25T00:00:00.000
191151369,5324782,2,2019-07-25T00:00:00.000
191153733,1112343,2,2019-07-25T00:00:00.000
191154376,57193901,1,2019-07-25T00:00:00.000
191155052,57193901,2,2019-07-25T00:00:00.000
191156490,57193874,2,2019-07-25T00:00:00.000
191166991,44727158,2,2019-07-25T00:00:00.000
191181929,2997062,2,2019-07-25T00:00:00.000
191199885,57204841,2,2019-07-25T00:00:00.000
191206798,15148703,2,2019-07-25T00:00:00.000
191210305,50469061,2,2019-07-25T00:00:00.000
191225270,50273929,2,2019-07-26T00:00:00.000
191225272,8263493,2,2019-07-26T00:00:00.000
191226035,3369624,2,2019-07-26T00:00:00.000
191227202,57203105,2,2019-07-26T00:00:00.000
191230106,52109573,2,2019-07-26T00:00:00.000
191231616,57204841,2,2019-07-26T00:00:00.000
191231619,57204841,1,2019-07-26T00:00:00.000
191232616,15962161,2,2019-07-26T00:00:00.000
191234270,5065874,2,2019-07-26T00:00:00.000
191235083,13820271,2,2019-07-26T00:00:00.000
191235861,5064733,2,2019-07-26T00:00:00.000
191240680,33659684,2,2019-07-26T00:00:00.000
191247550,57217802,2,2019-07-26T00:00:00.000
191248497,57217607,2,2019-07-26T00:00:00.000
191248610,57218184,2,2019-07-26T00:00:00.000
191248723,57217802,3,2019-07-26T00:00:00.000
191248907,57218184,2,2019-07-26T00:00:00.000
191249144,57217607,2,2019-07-26T00:00:00.000
191249410,57218184,2,2019-07-26T00:00:00.000
191249440,57217607,2,2019-07-26T00:00:00.000
191251102,57218184,1,2019-07-26T00:00:00.000
191259242,55509926,2,2019-07-26T00:00:00.000
191261525,3369624,2,2019-07-26T00:00:00.000
191263896,3915075,2,2019-07-26T00:00:00.000
191266227,48960889,2,2019-07-26T00:00:00.000
191272859,4844637,2,2019-07-26T00:00:00.000
191274837,37167955,2,2019-07-26T00:00:00.000
191283621,57226864,2,2019-07-26T00:00:00.000
191283622,57226864,1,2019-07-26T00:00:00.000
191285980,7256177,2,2019-07-26T00:00:00.000
191287861,51637523,2,2019-07-26T00:00:00.000
191288598,57227550,3,2019-07-26T00:00:00.000
191290666,53176965,2,2019-07-27T00:00:00.000
191290670,53178632,2,2019-07-27T00:00:00.000
191291329,15148659,2,2019-07-27T00:00:00.000
191304813,57224694,1,2019-07-27T00:00:00.000
191306783,16958448,2,2019-07-27T00:00:00.000
191306785,19712083,2,2019-07-27T00:00:00.000
191311045,57234162,1,2019-07-27T00:00:00.000
191311047,57234162,2,2019-07-27T00:00:00.000
191311321,9540985,2,2019-07-27T00:00:00.000
191314898,55760685,2,2019-07-27T00:00:00.000
191317880,21316875,2,2019-07-27T00:00:00.000
191333652,253167,2,2019-07-28T00:00:00.000
191356114,10040119,2,2019-07-29T00:00:00.000
191382786,57252610,3,2019-07-29T00:00:00.000
191382790,57252610,3,2019-07-29T00:00:00.000
191388365,57252610,16,2019-07-29T00:00:00.000
191395539,40829525,2,2019-07-29T00:00:00.000
191404229,24375659,2,2019-07-29T00:00:00.000
191409878,13405667,2,2019-07-29T00:00:00.000
191409879,13405572,2,2019-07-29T00:00:00.000
191415872,46570998,2,2019-07-29T00:00:00.000
191420305,34112495,2,2019-07-29T00:00:00.000
191421829,47420619,2,2019-07-29T00:00:00.000
191427499,3915040,2,2019-07-30T00:00:00.000
191427500,3915075,2,2019-07-30T00:00:00.000
191427765,57262773,2,2019-07-30T00:00:00.000
191428603,57262773,3,2019-07-30T00:00:00.000
191431882,57233935,2,2019-07-30T00:00:00.000
191432107,57255068,2,2019-07-30T00:00:00.000
191432158,57262773,16,2019-07-30T00:00:00.000
191432445,57234162,2,2019-07-30T00:00:00.000
191432898,3915040,2,2019-07-30T00:00:00.000
191432900,3915075,2,2019-07-30T00:00:00.000
191434032,1382107,2,2019-07-30T00:00:00.000
191434455,31464376,2,2019-07-30T00:00:00.000
191437013,48530284,2,2019-07-30T00:00:00.000
191451306,9420531,2,2019-07-30T00:00:00.000
191451310,1268289,2,2019-07-30T00:00:00.000
191453691,33933566,2,2019-07-30T00:00:00.000
191453695,13833900,2,2019-07-30T00:00:00.000
191454964,56429860,2,2019-07-30T00:00:00.000
191454972,56427214,2,2019-07-30T00:00:00.000
191468965,49283129,2,2019-07-30T00:00:00.000
191468995,46077647,2,2019-07-30T00:00:00.000
191478299,3369624,2,2019-07-30T00:00:00.000
191478300,3369593,2,2019-07-30T00:00:00.000
191480666,3915420,2,2019-07-30T00:00:00.000
191484919,46259512,2,2019-07-30T00:00:00.000
191491953,44727158,2,2019-07-30T00:00:00.000
191498319,6273665,2,2019-07-30T00:00:00.000
191498402,2069455,2,2019-07-30T00:00:00.000
191505238,3915075,2,2019-07-31T00:00:00.000
191505240,3915040,2,2019-07-31T00:00:00.000
191520645,48940583,2,2019-07-31T00:00:00.000
191522854,57283317,2,2019-07-31T00:00:00.000
191526146,24808585,2,2019-07-31T00:00:00.000
191526151,24806721,2,2019-07-31T00:00:00.000
191526197,36447594,2,2019-07-31T00:00:00.000
191529199,57031787,2,2019-07-31T00:00:00.000
191535298,57268099,1,2019-07-31T00:00:00.000
191546814,28288161,2,2019-07-31T00:00:00.000
191560924,45513456,2,2019-07-31T00:00:00.000
191566469,10040122,2,2019-07-31T00:00:00.000
191566473,10040069,2,2019-07-31T00:00:00.000
191571581,23753100,3,2019-07-31T00:00:00.000
191582362,57301241,2,2019-08-01T00:00:00.000
191582502,57301241,3,2019-08-01T00:00:00.000
191583379,57301804,2,2019-08-01T00:00:00.000
191583530,57301804,2,2019-08-01T00:00:00.000
191584888,6982979,2,2019-08-01T00:00:00.000
191584890,6983076,2,2019-08-01T00:00:00.000
191584894,6982974,2,2019-08-01T00:00:00.000
191587085,57301804,1,2019-08-01T00:00:00.000
191589648,57287020,2,2019-08-01T00:00:00.000
191591387,35803306,2,2019-08-01T00:00:00.000
191591408,57255068,2,2019-08-01T00:00:00.000
191600075,45001413,2,2019-08-01T00:00:00.000
191603332,57306976,2,2019-08-01T00:00:00.000
191603626,57306976,2,2019-08-01T00:00:00.000
191604532,57306976,2,2019-08-01T00:00:00.000
191605063,57306976,2,2019-08-01T00:00:00.000
191605856,57307590,2,2019-08-01T00:00:00.000
191606196,57307590,1,2019-08-01T00:00:00.000
191606713,57307469,2,2019-08-01T00:00:00.000
191609464,57301804,2,2019-08-01T00:00:00.000
191610899,54840822,2,2019-08-01T00:00:00.000
191612151,54840917,2,2019-08-01T00:00:00.000
191612219,50361552,2,2019-08-01T00:00:00.000
191612880,55137074,2,2019-08-01T00:00:00.000
191614140,57306976,2,2019-08-01T00:00:00.000
191615176,57306976,2,2019-08-01T00:00:00.000
191616040,57306918,2,2019-08-01T00:00:00.000
191619000,20913698,2,2019-08-01T00:00:00.000
191619004,19151363,2,2019-08-01T00:00:00.000
191621665,16958448,2,2019-08-01T00:00:00.000
191621712,19712083,2,2019-08-01T00:00:00.000
191625822,56990192,2,2019-08-01T00:00:00.000
191628477,54423732,2,2019-08-01T00:00:00.000
191628661,57309020,2,2019-08-01T00:00:00.000
191628683,57309020,1,2019-08-01T00:00:00.000
191629200,45459151,2,2019-08-01T00:00:00.000
191629480,57301804,2,2019-08-01T00:00:00.000
191629482,57301241,2,2019-08-01T00:00:00.000
191630229,57313344,2,2019-08-01T00:00:00.000
191630341,57313344,2,2019-08-01T00:00:00.000
